Source;Target;Type;Cookie;Secure
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;google-analytics.com;Directed;False;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;dnn506yrbagrg.cloudfront.net;Directed;False;False
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;facebook.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;richaudience.com;Directed;False;False
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;minijuegosgratis.com;Directed;True;True
minijuegos.com;scorecardresearch.com;Directed;True;False
minijuegos.com;mobusi.com;Directed;False;True
minijuegos.com;moosite.com;Directed;True;True
minijuegos.com;moosite.com;Directed;True;True
minijuegos.com;moosite.com;Directed;True;True
minijuegos.com;facebook.com;Directed;True;True
minijuegos.com;facebook.com;Directed;True;True
minijuegos.com;facebook.com;Directed;True;True
minijuegos.com;facebook.com;Directed;True;True
minijuegos.com;facebook.com;Directed;True;True
minijuegos.com;pingdom.net;Directed;False;False
minijuegos.com;pingdom.net;Directed;True;False
minijuegos.com;richmediastudio.com;Directed;False;True
minijuegos.com;richaudience.com;Directed;False;True
minijuegos.com;richaudience.com;Directed;False;False
richaudience.com;doubleclick.net;Directed;True;True
minijuegos.com;audience.network;Directed;False;False
richaudience.com;facebook.com;Directed;True;True
richaudience.com;everesttech.net;Directed;True;True
richaudience.com;mathtag.com;Directed;True;True
richaudience.com;facebook.com;Directed;True;True
richaudience.com;facebook.com;Directed;True;True
minijuegos.com;richaudience.com;Directed;False;False
richaudience.com;audience.network;Directed;False;True
richaudience.com;angsrvr.com;Directed;True;True
richaudience.com;yume.com;Directed;True;True
seriesblanco.com;fonts.googleapis.com;Directed;False;True
seriesblanco.com;chatango.com;Directed;True;True
seriesblanco.com;facebook.net;Directed;False;True
seriesblanco.com;chatango.com;Directed;False;True
seriesblanco.com;coinhive.com;Directed;False;True
seriesblanco.com;facebook.com;Directed;True;True
seriesblanco.com;facebook.com;Directed;True;True
facebook.com;fbcdn.net;Directed;False;True
facebook.com;fbcdn.net;Directed;False;True
seriesblanco.com;chatango.com;Directed;True;True
seriesblanco.com;facebook.com;Directed;True;True
seriesblanco.com;jquery.com;Directed;True;True
seriesblanco.com;chatango.com;Directed;False;True
seriesblanco.com;cloudflare.com;Directed;True;True
seriesblanco.com;facebook.com;Directed;True;True
seriesblanco.com;facebook.com;Directed;True;True
seriesblanco.com;facebook.com;Directed;True;True
facebook.com;fbcdn.net;Directed;False;True
facebook.com;fbcdn.net;Directed;False;True
seriesblanco.com;photobucket.com;Directed;False;True
seriesblanco.com;chatango.com;Directed;True;True
seriesblanco.com;facebook.com;Directed;True;True
seriesblanco.com;chatango.com;Directed;False;True
seriesblanco.com;facebook.com;Directed;True;True
seriesblanco.com;facebook.com;Directed;True;True
seriesblanco.com;facebook.com;Directed;True;True
google.es;google.com;Directed;True;True
google.es;thepiratebay-proxylist.org;Directed;False;True
thepiratebay-proxylist.org;fonts.googleapis.com;Directed;False;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;True;True
thepiratebay-proxylist.org;cloudflare.com;Directed;False;True
thepiratebay-proxylist.org;cloudflare.com;Directed;False;True
thepiratebay-proxylist.org;ssl-images-amazon.com;Directed;False;True
thepiratebay-proxylist.org;ssl-images-amazon.com;Directed;False;True
thepiratebay-proxylist.org;ssl-images-amazon.com;Directed;False;True
thepiratebay-proxylist.org;ssl-images-amazon.com;Directed;False;True
thepiratebay-proxylist.org;google-analytics.com;Directed;False;True
thepiratebay-proxylist.org;ssl-images-amazon.com;Directed;False;True
thepiratebay-proxylist.org;batpirate.info;Directed;False;True
thepiratebay-proxylist.org;google-analytics.com;Directed;False;True
thepiratebay-proxylist.org;ahoypirate.click;Directed;False;True
thepiratebay-proxylist.org;google-analytics.com;Directed;False;True
thepiratebay-proxylist.org;google-analytics.com;Directed;False;True
thepiratebay-proxylist.org;proxyspotting.in;Directed;False;True
thepiratebay-proxylist.org;google-analytics.com;Directed;False;True
thepiratebay-proxylist.org;ukpirateproxy.xyz;Directed;False;True
thepiratebay-proxylist.org;google-analytics.com;Directed;False;True
thepiratebay-proxylist.org;batpirate.info;Directed;True;True
thepiratebay-proxylist.org;google-analytics.com;Directed;False;True
batpirate.info;coinhive.com;Directed;False;True
batpirate.info;google-analytics.com;Directed;False;True
batpirate.info;google-analytics.com;Directed;False;True
batpirate.info;coinhive.com;Directed;False;True
batpirate.info;coinhive.com;Directed;False;True
batpirate.info;google-analytics.com;Directed;False;True
batpirate.info;google-analytics.com;Directed;False;True
google.es;google.com;Directed;True;True
google.es;pornhub.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
phncdn.com;fonts.googleapis.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;nsimg.net;Directed;False;True
pornhub.com;nsimg.net;Directed;False;True
pornhub.com;nsimg.net;Directed;False;True
pornhub.com;nsimg.net;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
pornhub.com;phncdn.com;Directed;False;True
google.es;google.com;Directed;True;True
google.es;forocoches.com;Directed;True;True
forocoches.com;googletagmanager.com;Directed;False;True
forocoches.com;krxd.net;Directed;True;True
forocoches.com;mathtag.com;Directed;True;True
forocoches.com;facebook.net;Directed;False;True
forocoches.com;krxd.net;Directed;True;True
forocoches.com;mathtag.com;Directed;True;True
forocoches.com;krxd.net;Directed;True;True
forocoches.com;facebook.com;Directed;True;True
forocoches.com;mathtag.com;Directed;True;True
forocoches.com;trugaze.io;Directed;False;True
forocoches.com;facebook.com;Directed;True;True
krxd.net;mathtag.com;Directed;True;True
krxd.net;scorecardresearch.com;Directed;True;True
krxd.net;bluekai.com;Directed;True;True
forocoches.com;trugaze.io;Directed;False;True
krxd.net;exelator.com;Directed;True;True
forocoches.com;facebook.com;Directed;True;True
forocoches.com;trugaze.io;Directed;True;True
krxd.net;criteo.com;Directed;True;True
forocoches.com;trugaze.io;Directed;True;True
krxd.net;exelator.com;Directed;True;True
forocoches.com;ajax.googleapis.com;Directed;False;True
forocoches.com;realtime.co;Directed;False;True
forocoches.com;adcell.io;Directed;False;True
forocoches.com;krxd.net;Directed;True;True
mathtag.com;doubleclick.net;Directed;True;True
forocoches.com;googleadservices.com;Directed;False;True
forocoches.com;krxd.net;Directed;True;True
krxd.net;visualdna.com;Directed;True;True
forocoches.com;facebook.com;Directed;True;True
forocoches.com;krxd.net;Directed;True;True
mathtag.com;crwdcntrl.net;Directed;True;True
forocoches.com;doubleclick.net;Directed;True;True
forocoches.com;doubleclick.net;Directed;True;True
mathtag.com;liadm.com;Directed;True;True
forocoches.com;google.es;Directed;True;True
forocoches.com;google.com;Directed;True;True
forocoches.com;google.es;Directed;True;True
forocoches.com;google.com;Directed;True;True
forocoches.com;realtime.co;Directed;False;True
forocoches.com;ajax.googleapis.com;Directed;False;True
forocoches.com;ajax.googleapis.com;Directed;False;True
forocoches.com;google-analytics.com;Directed;False;True
forocoches.com;mathtag.com;Directed;True;True
forocoches.com;facebook.com;Directed;True;True
forocoches.com;doubleclick.net;Directed;True;True
forocoches.com;trugaze.io;Directed;True;True
forocoches.com;doubleclick.net;Directed;True;True
forocoches.com;mathtag.com;Directed;True;True
forocoches.com;mathtag.com;Directed;True;True
forocoches.com;trugaze.io;Directed;True;True
forocoches.com;google.com;Directed;True;True
forocoches.com;google.es;Directed;True;True
forocoches.com;facebook.com;Directed;True;True
forocoches.com;realtime.co;Directed;False;True
forocoches.com;facebook.com;Directed;True;True
forocoches.com;facebook.com;Directed;True;True
forocoches.com;krxd.net;Directed;True;True
forocoches.com;krxd.net;Directed;True;True
forocoches.com;doubleclick.net;Directed;True;True
forocoches.com;krxd.net;Directed;True;True
forocoches.com;google.com;Directed;True;True
forocoches.com;google.es;Directed;True;True
